,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Christina Salvatore,36,.326,.324,.824,.176,0.0,7.7,3.0,11.4,3.0,0.0,5.2,25.8,71,125,
1,Ali Forde,32,.531,.531,.250,.000,13.9,17.2,15.2,17.9,0.0,2.4,11.1,27.0,105,126,
2,Mikayla Ferenz,32,.292,.292,.750,.000,5.6,8.6,6.8,6.2,1.7,0.0,0.0,18.0,74,127,
3,Geraldine McCorkell,25,.402,.389,.667,.222,7.1,0.0,4.3,16.7,2.2,0.0,9.2,20.9,89,130,
4,Karlee Wilson,18,1.000,1.000,.000,.000,0.0,30.7,12.0,20.4,0.0,0.0,66.7,8.0,74,122,
6,Taylor Pierce,25,.563,.563,1.000,.000,3.6,5.5,4.3,25.0,2.2,0.0,20.0,19.2,100,128,
7,Connie Ballestero,18,.200,.200,.000,.000,4.9,0.0,3.0,10.2,0.0,0.0,0.0,13.4,62,135,
8,Renae Mokrzycki,6,.333,.333,.333,.000,0.0,23.0,9.0,38.5,0.0,0.0,25.0,32.1,61,123,
9,Tayla Corrigan,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,135,
10,Bethany Krause,2,,,,,0.0,69.0,27.0,0.0,0.0,0.0,,0.0,,105,
11,Nejra Solo,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,135,
12,Brigitte O'Neill,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,135,
13,Agueda Trujillo,0,,,,,,,,,,,,,,,
14,School Totals,200,.397,.396,.597,.069,24.4,51.7,35.1,58.3,6.8,1.9,10.8,100.0,79.7,120.3,
