,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Idaho ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christina Salvatore,36,4,17,.235,1,3,.333,3,14,.214,1,3,.333,0,2,2,2,2,0,1,2,12
1,Ali Forde,32,8,16,.500,7,12,.583,1,4,.250,0,0,,5,4,9,2,0,1,2,3,17
2,Mikayla Ferenz,32,3,12,.250,2,3,.667,1,9,.111,0,0,,2,2,4,1,1,0,0,1,7
3,Geraldine McCorkell,25,3,9,.333,2,3,.667,1,6,.167,1,2,.500,2,0,2,2,1,0,1,1,8
4,Karlee Wilson,18,1,1,1.000,1,1,1.000,0,0,,0,0,,0,4,4,2,0,0,2,0,2
6,Taylor Pierce,25,3,8,.375,0,0,,3,8,.375,0,0,,1,1,2,3,1,0,2,0,9
7,Connie Ballestero,18,1,5,.200,1,5,.200,0,0,,0,0,,1,0,1,1,0,0,0,0,2
8,Renae Mokrzycki,6,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,2,2
9,Tayla Corrigan,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Bethany Krause,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Nejra Solo,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Brigitte O'Neill,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Agueda Trujillo,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,24,72,.333,15,29,.517,9,43,.209,2,5,.400,11,15,26,14,5,1,9,9,59
