,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Xavier ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Macie Michelson,31,.352,.333,.333,.222,0.0,3.6,1.9,18.3,0.0,0.0,0.0,18.2,78,114,
1,Kristin Rotert,29,.354,.188,.375,.500,0.0,15.3,8.1,16.6,2.0,2.9,9.3,21.2,75,103,
2,Jill Young,24,.563,.563,.875,.000,0.0,4.6,2.5,12.8,0.0,0.0,0.0,19.1,106,114,
3,Jennie Sunnarborg,18,.334,.300,.100,.100,0.0,0.0,0.0,19.6,0.0,0.0,27.7,45.9,49,114,
4,Katie Lingle,17,.500,.500,.000,.000,7.4,26.1,17.3,0.0,3.4,0.0,0.0,13.5,104,93,
6,Leah Dietel,22,.000,.000,.000,.000,0.0,15.2,8.0,30.3,0.0,3.9,50.0,5.2,54,106,
7,Hannah Strop,21,.625,.625,.750,.000,0.0,10.6,5.6,13.4,0.0,0.0,0.0,10.9,121,111,
8,Ashley Eide,17,.847,.750,.000,1.000,0.0,26.1,13.8,0.0,0.0,0.0,25.8,26.1,121,102,
9,Tara Heiser,10,.506,.333,.333,.667,12.5,0.0,5.9,57.1,11.7,0.0,34.0,33.6,86,93,
10,Jennifer Schuttloffel,8,.789,,,,0.0,27.8,14.7,0.0,0.0,0.0,36.2,19.7,113,102,
11,Steph Paluch,3,.000,,,,83.3,0.0,39.2,0.0,0.0,0.0,0.0,8.4,132,117,
12,School Totals,200,.470,.402,.353,.353,12.5,58.3,36.8,66.7,5.8,4.3,15.6,100.0,81.2,104.3,
