,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Isabella Posset,34,.000,.000,.500,.333,0.0,4.0,1.7,0.0,1.8,0.0,42.1,19.8,0,114,
1,Nneka Ezeigbo,25,.452,.444,.000,.222,11.6,32.9,20.5,0.0,5.0,0.0,16.8,26.9,81,95,
2,Nadege Pluviose,14,.000,.000,.000,.000,20.8,0.0,12.2,0.0,0.0,0.0,25.0,16.2,19,119,
3,Nina Augustin,14,.000,.000,.500,.000,0.0,0.0,0.0,23.7,0.0,0.0,50.0,16.2,8,119,
4,Nia Adams,13,.127,.000,.000,.667,0.0,0.0,0.0,25.5,0.0,0.0,0.0,16.9,40,120,
6,Esther Castedo,27,.091,.091,.364,.000,0.0,10.2,4.2,14.0,0.0,3.8,8.3,25.1,23,114,
7,Natalie Villaflor,26,.722,.722,.444,.000,0.0,15.8,6.6,0.0,2.4,7.9,0.0,19.6,142,105,
8,Honoka Ikematsu,22,.250,.250,.500,.000,0.0,6.2,2.6,17.8,2.8,0.0,25.0,20.6,44,111,
9,Irekpitan Ozzy-Momodu,15,.769,.500,.000,2.000,25.9,36.6,30.3,28.4,0.0,0.0,21.0,17.9,144,104,
10,Laura Carrasco,9,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,13.9,0.0,0.0,6.3,0,91,
11,School Totals,199,.300,.269,.308,.192,24.4,58.6,38.6,41.7,10.9,7.7,19.8,100.0,53.1,107.8,
