,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Texas,71.9,0.367,20.7,33.3,0.109,75.0
1,Connecticut,71.9,0.65,7.2,44.4,0.2,145.8
