,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Taylor Robertson,33,5,11,.455,1,1,1.000,4,10,.400,8,9,.889,0,4,4,4,0,2,0,1,22
1,Kennady Tucker,33,0,3,.000,0,2,.000,0,1,.000,0,2,.000,2,2,4,3,3,1,1,1,0
2,Nevaeh Tot,30,4,7,.571,2,4,.500,2,3,.667,0,0,,0,8,8,1,1,0,0,2,10
3,Madi Williams,28,9,14,.643,9,14,.643,0,0,,3,5,.600,0,6,6,2,0,0,2,2,21
4,Liz Scott,10,2,7,.286,2,4,.500,0,3,.000,2,2,1.000,3,2,5,1,0,1,0,5,6
6,Nydia Lampkin,23,2,7,.286,1,5,.200,1,2,.500,0,0,,1,2,3,2,0,0,2,1,5
7,Skylar Vann,20,5,11,.455,4,7,.571,1,4,.250,2,4,.500,2,3,5,1,2,0,0,2,13
8,Kelbie Washington,14,0,3,.000,0,3,.000,0,0,,1,2,.500,0,5,5,2,1,0,5,0,1
9,Gabby Gregory,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Kaley Perkins,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,201,27,63,.429,19,40,.475,8,23,.348,16,24,.667,8,32,40,16,7,4,10,15,78
