,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Toni Kokenis,40,.500,.500,.333,.000,5.7,10.0,7.7,12.5,0.0,0.0,18.2,15.5,95,108,
1,Nnemkadi Ogwumike,37,.433,.391,.217,.217,12.4,18.0,15.0,10.5,0.0,2.5,7.4,41.4,96,103,
2,Amber Orrange,33,.151,.111,.111,.222,6.9,16.2,11.2,0.0,0.0,0.0,9.2,18.6,41,106,
3,Joslyn Tinkle,29,.167,.167,.500,.000,0.0,18.4,8.5,0.0,2.3,6.3,0.0,11.6,42,96,
4,Chiney Ogwumike,27,.500,.500,.000,.000,4.2,14.8,9.1,34.8,4.9,3.4,20.0,10.4,106,93,
6,Bonnie Samuelson,16,.625,.625,.750,.000,0.0,16.7,7.7,0.0,0.0,5.7,20.0,17.6,100,101,
7,Sarah Boothe,11,.333,.333,.000,.000,10.4,0.0,5.6,22.2,0.0,0.0,0.0,15.3,96,112,
8,Lindy La Rocque,7,.000,.000,1.000,.000,16.3,0.0,8.8,0.0,0.0,0.0,33.3,24.1,13,113,
9,School Totals,200,.371,.350,.283,.117,31.4,70.0,49.2,40.0,4.9,11.4,11.2,100.0,77.0,96.7,
