,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Toni Kokenis,40,4,9,.444,3,6,.500,1,3,.333,0,0,,2,3,5,2,0,0,2,2,9
1,Nnemkadi Ogwumike,37,9,23,.391,9,18,.500,0,5,.000,4,5,.800,4,5,9,1,0,1,2,4,22
2,Amber Orrange,33,1,9,.111,1,8,.125,0,1,.000,1,2,.500,2,4,6,0,0,0,1,0,3
3,Joslyn Tinkle,29,1,6,.167,1,3,.333,0,3,.000,0,0,,0,4,4,0,1,2,0,1,2
4,Chiney Ogwumike,27,2,4,.500,2,4,.500,0,0,,0,0,,1,3,4,4,2,1,1,5,4
6,Bonnie Samuelson,16,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,2,2,0,0,1,1,2,5
7,Sarah Boothe,11,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,1,0,0,0,3,2
8,Lindy La Rocque,7,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,1,0,0
9,School Totals,200,20,60,.333,18,43,.419,2,17,.118,5,7,.714,11,21,32,8,3,5,8,17,47
