,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Moriah Jefferson,34,8,11,.727,5,7,.714,3,4,.750,0,0,,0,4,4,5,1,0,2,0,19
1,Kaleena Mosqueda-Lewis,32,7,16,.438,2,4,.500,5,12,.417,4,4,1.000,0,2,2,4,1,1,3,1,23
2,Morgan Tuck,29,7,11,.636,7,10,.700,0,1,.000,2,2,1.000,1,6,7,7,1,0,3,2,16
3,Kia Nurse,27,3,6,.500,1,2,.500,2,4,.500,0,0,,0,3,3,1,3,0,1,0,8
4,Breanna Stewart,20,2,5,.400,1,4,.250,1,1,1.000,3,6,.500,0,2,2,4,1,2,2,2,8
6,Gabby Williams,19,3,8,.375,3,8,.375,0,0,,5,7,.714,4,6,10,1,2,0,1,2,11
7,Saniya Chong,18,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,1,3,4,0,0,0,1,0,2
8,Kiah Stokes,12,2,2,1.000,2,2,1.000,0,0,,0,0,,4,4,8,1,0,2,2,3,4
9,Courtney Ekmark,4,0,3,.000,0,3,.000,0,0,,0,1,.000,3,1,4,0,0,0,1,0,0
10,Tierney Lawlor,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,Briana Pulido,2,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
12,School Totals,200,32,66,.485,21,42,.500,11,24,.458,16,22,.727,14,32,46,23,9,5,16,10,91
