,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arkansas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,C'eira Ricketts,38,4,15,.267,3,13,.231,1,2,.500,4,4,1.000,4,1,5,5,1,0,1,1,13
1,Ashley Daniels,35,3,12,.250,3,12,.250,0,0,,2,2,1.000,5,7,12,3,1,1,1,1,8
2,Lyndsay Harris,29,4,9,.444,0,2,.000,4,7,.571,2,2,1.000,0,2,2,2,2,0,3,2,14
3,Sarah Watkins,17,2,4,.500,2,3,.667,0,1,.000,2,3,.667,0,2,2,0,0,0,1,2,6
4,Dominique Robinson,10,0,3,.000,0,2,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0
6,Quistelle Williams,26,7,11,.636,6,9,.667,1,2,.500,0,0,,2,5,7,1,1,0,0,2,15
7,Keira Peak,26,6,10,.600,6,10,.600,0,0,,2,5,.400,1,4,5,1,0,0,2,2,14
8,Calli Berna,15,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,1,1,4,2,0,0,2,2
9,Jhasmin Bowen,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Erin Gatling,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Julie Inman,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Jamesha Townsend,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
13,School Totals,200,26,66,.394,20,52,.385,6,14,.429,14,18,.778,12,25,37,17,7,1,8,12,72
