,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jakia Brown-Turner,38,.708,.667,.333,.250,0.0,10.5,6.3,11.9,0.0,0.0,23.1,23.8,106,101,
1,Raina Perez,38,.764,.700,.600,1.200,0.0,5.3,3.1,19.3,2.9,0.0,20.7,13.2,134,98,
2,Elissa Cunane,36,.327,.200,.133,.467,0.0,30.6,18.2,15.4,0.0,3.1,5.2,27.6,76,88,
3,Jada Boyd,33,.589,.545,.091,.818,13.5,21.2,18.1,0.0,0.0,0.0,11.8,26.8,114,95,
4,Kai Crutchfield,33,1.100,1.100,.600,.000,0.0,3.0,1.8,36.1,0.0,0.0,16.7,9.5,179,106,
6,Genesis Bryant,11,.000,.000,.500,.000,0.0,18.2,10.9,0.0,0.0,0.0,33.3,14.2,0,97,
7,Elle Sutphin,7,1.000,1.000,.000,.000,21.2,0.0,8.5,0.0,0.0,0.0,0.0,14.9,205,106,
8,Camille Hobby,4,.517,.000,.000,4.000,0.0,25.0,14.9,0.0,0.0,27.8,0.0,36.0,121,79,
9,School Totals,200,.592,.528,.264,.547,14.8,70.0,47.8,60.0,2.8,5.6,14.1,100.0,109.7,93.1,
