,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bria Goss,33,.669,.429,.143,1.714,9.8,10.7,10.2,7.0,3.2,3.2,7.5,18.9,151,85,
1,DeNesha Stallworth,31,.546,.600,.000,.400,10.5,11.4,10.9,0.0,5.1,6.8,7.8,19.3,109,79,
2,Kastine Evans,28,.786,.786,.571,.000,0.0,12.6,6.0,9.3,1.9,0.0,12.5,13.4,139,88,
3,Samarie Walker,21,.101,.000,.000,.500,15.4,22.4,18.8,9.1,5.0,5.0,0.0,10.9,64,74,
4,Janee Thompson,18,.167,.167,.000,.000,6.0,0.0,3.1,35.5,5.8,5.8,45.5,28.7,36,84,
6,Jennifer O'Neill,21,.281,.214,.714,.571,5.1,5.6,5.4,29.9,5.0,0.0,25.5,26.3,63,85,
7,Azia Bishop,17,.508,.500,.000,1.000,6.4,20.8,13.3,12.6,3.1,6.2,25.8,10.7,94,78,
8,Makayla Epps,12,.571,.571,.286,.000,0.0,0.0,0.0,43.5,0.0,0.0,12.5,31.3,103,99,
9,Jelleah Sidney,10,.339,.250,.000,1.000,21.6,11.8,16.9,23.5,5.2,0.0,0.0,27.0,100,81,
10,Linnae Harper,9,.000,.000,.000,.000,0.0,39.2,18.8,0.0,5.8,0.0,33.3,31.3,0,64,
11,School Totals,200,.449,.397,.207,.483,37.8,61.8,49.3,57.1,19.7,15.8,17.4,100.0,84.2,77.6,
