,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cate Reese,29,7,9,.778,6,8,.750,1,1,1.000,1,1,1.000,0,6,6,0,1,2,1,1,16
1,Sam Thomas,29,1,1,1.000,1,1,1.000,0,0,,0,0,,0,3,3,3,6,0,0,2,2
2,Bendu Yeaney,25,2,5,.400,2,5,.400,0,0,,0,0,,0,2,2,6,3,1,2,2,4
3,Aari McDonald,24,8,14,.571,6,9,.667,2,5,.400,2,2,1.000,0,0,0,4,3,0,4,3,20
4,Trinity Baptiste,21,8,10,.800,6,8,.750,2,2,1.000,0,0,,2,4,6,0,3,0,0,4,18
6,Helena Pueyo,19,2,6,.333,0,3,.000,2,3,.667,0,0,,2,4,6,1,0,1,3,1,6
7,Shaina Pellington,19,2,8,.250,2,8,.250,0,0,,1,4,.250,1,0,1,3,0,0,1,1,5
8,Lauren Ware,17,2,2,1.000,2,2,1.000,0,0,,1,3,.333,1,3,4,0,0,2,2,3,5
9,Semaj Smith,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Madison Conner,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,1,0,0,0,3
11,Tara Manumaleuga,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Mara Mote,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Derin Erdogan,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
14,School Totals,201,33,57,.579,25,45,.556,8,12,.667,5,10,.500,6,22,28,18,17,6,14,19,79
