,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arizona ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Earlette Scott,31,.455,.455,.182,.000,8.4,5.0,6.9,34.8,1.9,0.0,15.4,22.0,87,119,
1,Asiah Dingle,27,.648,.500,.143,1.143,9.7,11.5,10.5,15.7,0.0,0.0,32.2,30.1,96,121,
2,McKenzie Bushee,26,.667,.667,.000,.000,5.0,6.0,5.5,0.0,0.0,3.5,50.0,12.1,61,118,
3,Anastasia Warren,25,.000,.000,.167,.000,0.0,24.9,11.3,0.0,2.3,0.0,40.0,21.0,0,115,
4,Hailey Zeise,19,.000,.000,.333,.000,20.6,32.7,26.1,15.2,3.1,4.7,25.0,22.1,18,106,
6,Leighah-Amori Wool,19,.360,.250,.500,.333,0.0,40.9,18.7,0.0,3.1,0.0,0.0,19.0,89,110,
7,Nairimar Vargas-Reyes,15,.000,.000,.000,.000,0.0,20.7,9.5,0.0,3.9,0.0,66.7,10.5,0,112,
8,Gigi Gonzalez,13,.769,.500,.000,2.000,0.0,0.0,0.0,85.6,4.5,0.0,44.4,27.3,100,114,
9,India Pagan,13,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,106,124,
10,Jonae Cox,8,.000,.000,.500,.000,0.0,0.0,0.0,36.1,0.0,0.0,0.0,13.1,22,124,
11,Aminata Zie,2,.769,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,34.7,75.5,104,124,
12,Kelis Corley,2,.000,.000,.000,.000,65.2,0.0,35.4,0.0,0.0,0.0,0.0,26.2,33,124,
13,Leah Burden,2,,,,,0.0,77.7,35.4,0.0,0.0,0.0,,0.0,,112,
14,School Totals,202,.396,.313,.208,.333,29.0,76.9,50.9,57.1,8.7,4.4,28.4,100.0,63.8,114.5,
