,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Longwood ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tra'Dayja Smith,37,8,20,.400,3,7,.429,5,13,.385,4,4,1.000,0,3,3,6,2,0,4,2,25
1,Kyla McMakin,37,7,20,.350,5,9,.556,2,11,.182,3,3,1.000,2,3,5,1,1,0,4,3,19
2,Akila Smith,37,4,14,.286,4,14,.286,0,0,,2,4,.500,1,6,7,2,1,1,2,2,10
3,Kennedy Calhoun,24,0,2,.000,0,1,.000,0,1,.000,0,0,,4,0,4,0,0,0,2,2,0
4,Briana Johns,19,2,6,.333,0,0,,2,6,.333,1,2,.500,1,1,2,0,0,1,0,3,7
6,Adriana Shipp,17,1,3,.333,1,2,.500,0,1,.000,1,1,1.000,5,0,5,0,0,0,0,2,3
7,Anne-Hamilton Leroy,15,1,4,.250,1,4,.250,0,0,,2,2,1.000,1,4,5,0,0,0,2,2,4
8,Brooke Anya,12,0,0,,0,0,,0,0,,0,0,,0,4,4,0,0,0,0,2,0
9,Milou Vennema,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,School Totals,200,23,69,.333,14,37,.378,9,32,.281,13,16,.813,15,21,36,9,4,2,14,18,68
