,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Mississippi ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Maddie Krull,40,.484,.458,.250,.250,0.0,9.1,5.6,16.7,1.5,0.0,0.0,19.4,108,99,
1,Chloe Lamb,39,.629,.571,.286,.286,0.0,18.6,11.4,18.8,3.0,0.0,11.3,26.6,117,92,
2,Liv Korngable,38,.714,.714,.286,.000,0.0,6.4,3.9,29.7,3.1,0.0,22.2,13.8,125,96,
3,Kyah Watson,38,.400,.400,.400,.000,0.0,12.8,7.8,12.7,1.6,2.1,16.7,18.4,76,95,
4,Hannah Sjerven,26,.926,1.071,.143,1.143,7.3,28.0,19.9,8.4,6.8,3.1,22.2,30.3,138,77,
6,Allison Peplowski,14,1.000,1.000,.000,.000,13.6,26.0,21.2,0.0,0.0,0.0,33.3,12.5,127,96,
7,Grace Larkins,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,101,
8,Jeniah Ugofsky,2,,,,,0.0,60.6,37.0,0.0,0.0,0.0,,0.0,,83,
9,Macy Guebert,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,106,
10,School Totals,200,.634,.615,.269,.288,9.5,75.8,50.0,65.5,13.2,4.1,14.5,100.0,110.3,89.7,
