,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mikayla Cowling,38,.618,.571,.000,.571,0.0,19.7,10.5,22.1,0.0,0.0,10.2,12.8,133,98,
1,Mercedes Jefflo,35,.505,.455,.818,.545,0.0,3.6,1.9,0.0,1.6,0.0,26.8,26.6,76,98,
2,Gabby Green,35,.615,.625,.375,.250,4.1,25.0,15.2,19.5,0.0,2.9,18.4,15.5,116,94,
3,Brittany Boyd,33,.553,.438,.375,.750,8.7,18.9,14.1,19.9,3.4,0.0,32.0,23.7,95,90,
4,Reshanda Gray,31,.674,.692,.000,.538,13.8,24.2,19.4,0.0,0.0,0.0,5.9,27.5,134,96,
6,Courtney Range,23,.600,.600,.000,.000,12.4,5.4,8.7,22.9,4.8,0.0,16.7,13.0,126,90,
7,KC Waters,2,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,101,103,
8,Brittany Shine,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
9,Penina Davidson,1,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,218,103,
10,School Totals,200,.592,.565,.278,.463,28.6,81.3,56.7,60.7,6.9,2.5,18.5,100.0,108.3,91.7,
