,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Missouri,71.4,0.625,23.9,20.0,0.523,109.9
1,Brigham Young,71.4,0.509,18.5,14.8,0.283,97.2
