,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Brigham Young ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kalani Purcell,40,7,10,.700,6,9,.667,1,1,1.000,4,5,.800,2,7,9,4,3,0,4,4,19
1,Makenzi Pulsipher,37,3,10,.300,1,4,.250,2,6,.333,5,6,.833,1,3,4,0,2,0,1,4,13
2,Lexi Rydalch,36,8,17,.471,7,12,.583,1,5,.200,5,5,1.000,0,1,1,1,1,0,7,5,22
3,Kylie Maeda,30,3,6,.500,3,3,1.000,0,3,.000,0,0,,0,1,1,1,1,0,2,2,6
4,Micaelee Orton,16,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,1,0,4,2
6,Cassie Devashrayee,16,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,1,0,0,5,2
7,Amanda Wayment,15,2,2,1.000,2,2,1.000,0,0,,1,2,.500,0,3,3,0,0,1,0,5,5
8,Kristine Nielson,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Jasmine Moody,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,25,53,.472,21,36,.583,4,17,.235,15,18,.833,4,16,20,6,8,2,14,30,69
