,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ariel Massengale,45,6,15,.400,3,7,.429,3,8,.375,0,0,,0,3,3,4,0,0,2,1,15
1,Cierra Burdick,38,7,17,.412,7,15,.467,0,2,.000,8,8,1.000,6,9,15,0,2,0,2,4,22
2,Jordan Reynolds,38,2,6,.333,1,5,.200,1,1,1.000,7,8,.875,3,4,7,3,1,1,0,0,12
3,Bashaara Graves,34,3,12,.250,3,12,.250,0,0,,1,1,1.000,7,0,7,0,1,1,1,4,7
4,Andraya Carter,22,0,6,.000,0,3,.000,0,3,.000,0,0,,1,1,2,0,1,0,2,4,0
6,Jaime Nared,28,3,8,.375,2,6,.333,1,2,.500,5,5,1.000,3,3,6,0,0,1,3,3,12
7,Alexa Middleton,16,2,5,.400,1,2,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,2,5
8,Nia Moore,4,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
9,School Totals,225,23,71,.324,17,52,.327,6,19,.316,21,22,.955,21,20,41,8,5,3,10,18,73
