,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arizona State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mariah Byard,36,.420,.300,.600,.400,0.0,0.0,0.0,6.2,4.9,0.0,33.8,12.6,66,112,
1,Quiera Lampkins,34,.492,.462,.000,.692,0.0,21.4,8.7,9.9,1.7,8.1,22.8,33.0,82,111,
2,Kiyanna Black,29,.550,.444,.778,.444,0.0,12.5,5.1,18.6,4.1,4.8,15.7,22.5,109,108,
3,Kat Yelle,23,.667,.667,.167,.000,0.0,7.9,3.2,43.3,0.0,0.0,0.0,13.3,151,121,
4,Lexie Baldwin,20,.250,.250,.250,.000,6.3,9.1,7.4,11.8,0.0,6.9,20.0,12.8,61,116,
6,Jasmine Weatherspoon,20,.612,.667,.000,1.333,25.0,27.3,25.9,13.3,3.0,13.8,38.7,19.8,89,105,
7,Yamonie Jenkins,17,.000,.000,.400,.000,7.4,0.0,4.4,12.4,0.0,0.0,0.0,15.0,23,124,
8,Hannah Boesinger,12,.000,.000,.333,.667,41.7,30.3,37.0,17.5,0.0,0.0,20.5,20.8,41,117,
9,Mariah Harris,9,.833,.833,.333,.000,13.9,40.4,24.7,0.0,6.6,0.0,50.0,34.1,65,100,
10,School Totals,200,.451,.412,.314,.412,34.4,68.2,48.1,57.9,11.9,20.7,22.8,100.0,82.1,110.4,
