,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kiana Williams,40,2,6,.333,1,3,.333,1,3,.333,0,0,,0,2,2,3,0,0,6,2,5
1,Lexie Hull,34,4,13,.308,3,10,.300,1,3,.333,1,1,1.000,1,9,10,2,0,0,2,4,10
2,Haley Jones,32,8,14,.571,8,14,.571,0,0,,1,1,1.000,1,7,8,1,0,1,4,2,17
3,Anna Wilson,31,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,4,4,3,1,0,2,4,5
4,Cameron Brink,19,5,9,.556,5,8,.625,0,1,.000,0,0,,1,5,6,1,0,3,1,4,10
6,Ashten Prechtel,21,3,9,.333,2,5,.400,1,4,.250,0,0,,3,5,8,3,0,1,1,1,7
7,Hannah Jump,8,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0
8,Lacie Hull,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
9,Alyssa Jerome,5,0,1,.000,0,0,,0,1,.000,0,0,,2,2,4,1,0,0,0,0,0
10,Francesca Belibi,3,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0
11,Jana Van Gytenbeek,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,24,57,.421,20,43,.465,4,14,.286,2,2,1.000,8,37,45,15,1,5,18,17,54
