,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Arizona,68.8,0.333,8.0,11.9,0.217,76.8
1,Stanford,68.8,0.456,23.7,26.7,0.035,78.3
