,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kiah Gillespie,37,.349,.333,.333,.048,16.5,38.4,25.3,5.3,0.0,4.9,4.5,25.9,106,101,
1,Nicki Ekhomu,36,.477,.472,.167,.222,7.2,3.6,5.8,24.5,1.6,0.0,9.2,25.8,117,113,
2,Nausia Woolfolk,33,.215,.154,.231,.154,5.3,15.6,9.4,9.9,0.0,2.8,22.4,23.1,56,110,
3,Valencia Myers,26,.303,.250,.000,.500,10.0,9.9,10.0,12.1,4.4,0.0,50.6,16.2,47,104,
4,Morgan Jones,25,.502,.500,.000,.143,17.4,0.0,10.4,0.0,4.6,0.0,6.3,27.1,121,107,
6,Savannah Wilkinson,18,.000,.000,.333,.000,0.0,21.5,8.7,0.0,0.0,0.0,0.0,7.1,0,110,
7,Sayawni Lassiter,15,,,,,11.6,8.6,10.4,9.9,0.0,0.0,,0.0,209,114,
8,Kourtney Weber,10,1.000,1.000,.000,.000,17.4,0.0,10.4,0.0,0.0,0.0,0.0,12.8,201,117,
9,School Totals,200,.394,.375,.184,.145,52.2,71.0,59.7,37.0,7.1,6.8,13.8,100.0,91.4,102.9,
