,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas A&M ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Aari McDonald,37,.691,.714,.571,.143,0.0,21.5,9.4,7.1,3.0,0.0,8.2,35.7,118,87,
1,Sam Thomas,35,.750,.750,1.000,.000,0.0,0.0,0.0,18.5,8.0,5.3,14.3,10.9,136,74,
2,Trinity Baptiste,30,.413,.375,.000,.125,4.1,31.8,16.3,11.0,1.9,0.0,10.6,17.1,91,88,
3,Cate Reese,25,.444,.444,.444,.000,10.0,44.6,25.1,13.7,2.2,0.0,10.0,21.7,98,86,
4,Bendu Yeaney,22,.438,.438,.375,.000,0.0,14.5,6.3,32.1,5.1,0.0,0.0,19.7,110,83,
6,Helena Pueyo,24,.500,.500,.800,.000,0.0,6.6,2.9,0.0,4.7,3.9,0.0,11.3,95,81,
7,Shaina Pellington,19,.438,.500,.000,1.500,6.5,0.0,3.7,26.4,0.0,0.0,13.1,21.8,103,96,
8,Lauren Ware,7,.526,,,,0.0,22.7,10.0,0.0,0.0,0.0,53.2,14.6,54,93,
9,School Totals,199,.555,.566,.475,.197,12.5,88.0,45.6,57.1,18.3,7.0,9.5,100.0,104.2,83.1,
