,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kayla Wells,37,5,9,.556,5,8,.625,0,1,.000,4,4,1.000,0,1,1,0,1,0,3,0,14
1,Aaliyah Wilson,35,8,13,.615,7,11,.636,1,2,.500,0,0,,0,10,10,3,0,1,3,3,17
2,Ciera Johnson,33,4,8,.500,4,8,.500,0,0,,1,3,.333,1,9,10,1,0,0,1,2,9
3,Jordan Nixon,30,1,6,.167,0,4,.000,1,2,.500,0,0,,0,1,1,5,1,0,3,3,3
4,N'dea Jones,26,5,8,.625,5,8,.625,0,0,,0,0,,1,5,6,0,0,0,3,0,10
6,Alexis Morris,15,1,4,.250,1,3,.333,0,1,.000,2,2,1.000,1,0,1,1,0,0,4,1,4
7,Destiny Pitts,15,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,2,2,0,0,0,1,0,2
8,McKinzie Green,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,Sahara Jones,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Kay Kay Green,1,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0
11,Anna Dreimane,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,201,24,51,.471,22,43,.512,2,8,.250,9,13,.692,3,28,31,10,2,1,18,10,59
