,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kansas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ioanna Chatzileonti,37,6,11,.545,5,10,.500,1,1,1.000,2,4,.500,4,6,10,1,1,1,0,1,15
1,Holly Kersgieter,32,6,13,.462,3,9,.333,3,4,.750,4,5,.800,1,4,5,2,2,1,2,2,19
2,Zakiyah Franklin,32,3,9,.333,2,7,.286,1,2,.500,1,2,.500,1,3,4,3,0,0,1,2,8
3,Taiyanna Jackson,24,7,10,.700,7,10,.700,0,0,,0,0,,3,4,7,1,0,2,3,3,14
4,Julie Brosseau,14,1,5,.200,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,0,0,2
6,Aniya Thomas,22,1,7,.143,1,2,.500,0,5,.000,3,4,.750,0,2,2,1,0,0,0,1,5
7,Chandler Prater,19,5,6,.833,5,6,.833,0,0,,2,2,1.000,0,5,5,4,1,1,3,2,12
8,Danai Papadopoulou,14,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,1,1,0,3,2
9,Nadira Eltayeb,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Katrine Jessen,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,30,62,.484,25,48,.521,5,14,.357,12,17,.706,9,28,37,13,5,6,9,15,77
