,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Dakota State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alex Louin,45,.378,.313,.750,1.375,2.8,40.6,20.6,34.8,0.0,0.0,18.9,19.6,96,104,
1,Adrianna Hahn,42,.670,.625,.750,.250,3.0,10.0,6.3,18.4,0.0,0.0,0.0,23.5,144,108,
2,Jannah Tucker,42,.557,.529,.765,.118,0.0,10.0,4.7,5.8,1.5,5.2,0.0,23.7,114,100,
3,Kelly Jekot,42,.570,.500,.667,.667,8.9,16.7,12.6,9.4,0.0,0.0,20.5,12.9,115,107,
4,Megan Quinn,11,.750,.750,1.000,.000,22.7,25.6,24.1,19.6,0.0,0.0,33.3,15.2,126,105,
6,Mary Gedaka,33,.581,.636,.000,.364,3.8,4.3,4.0,26.5,0.0,3.3,13.6,24.8,109,105,
7,Grace Stant,4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,15.4,0.0,0.0,13.9,0,75,
8,Raven James,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.5,0,108,
9,Cameron Onken,2,,,,,0.0,70.3,33.1,0.0,0.0,0.0,,0.0,,98,
10,Brianna Herlihy,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
11,School Totals,225,.556,.541,.623,.410,22.2,87.5,52.9,72.0,2.7,7.3,11.0,100.0,111.0,101.4,
