,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Belmont ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Destinee Wells,37,9,25,.360,7,18,.389,2,7,.286,2,3,.667,3,3,6,4,2,0,1,1,22
1,Tuti Jones,33,6,12,.500,4,8,.500,2,4,.500,3,5,.600,3,3,6,4,2,0,1,4,17
2,Jamilyn Kinney,31,2,6,.333,1,2,.500,1,4,.250,0,2,.000,0,3,3,2,0,0,1,1,5
3,Madison Bartley,30,7,14,.500,5,8,.625,2,6,.333,0,0,,2,4,6,1,0,2,1,5,16
4,Conley Chinn,25,2,9,.222,1,3,.333,1,6,.167,0,0,,0,3,3,0,0,0,0,1,5
6,Nikki Baird,15,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,0,0,0,1,1,0
7,Blair Schoenwald,12,0,1,.000,0,0,,0,1,.000,0,0,,3,1,4,0,1,0,0,0,0
8,Tessa Miller,10,0,1,.000,0,1,.000,0,0,,0,0,,2,2,4,2,1,0,2,4,0
9,Kilyn McGuff,7,1,1,1.000,1,1,1.000,0,0,,0,0,,2,0,2,0,0,0,1,0,2
10,School Totals,200,27,73,.370,19,42,.452,8,31,.258,5,10,.500,15,21,36,13,6,2,8,17,67
