,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Destinee Wells,37,.416,.400,.280,.120,7.7,9.3,8.4,25.0,3.1,0.0,3.7,34.6,104,105,
1,Tuti Jones,33,.591,.583,.333,.417,8.7,10.4,9.4,24.6,3.5,0.0,6.6,21.6,133,104,
2,Jamilyn Kinney,31,.360,.417,.667,.333,0.0,11.1,5.0,10.6,0.0,0.0,12.7,11.9,79,111,
3,Madison Bartley,30,.571,.571,.429,.000,6.3,15.2,10.4,7.5,0.0,5.0,6.7,23.4,120,106,
4,Conley Chinn,25,.278,.278,.667,.000,0.0,13.7,6.2,0.0,0.0,0.0,0.0,16.9,70,110,
6,Nikki Baird,15,.000,.000,.750,.000,0.0,15.2,6.9,0.0,0.0,0.0,20.0,15.6,0,109,
7,Blair Schoenwald,12,.000,.000,1.000,.000,23.8,9.5,17.3,0.0,4.8,0.0,0.0,3.9,103,102,
8,Tessa Miller,10,.000,.000,.000,.000,19.0,22.9,20.8,29.6,5.8,0.0,66.7,14.1,50,91,
9,Kilyn McGuff,7,1.000,1.000,.000,.000,27.2,0.0,14.8,0.0,0.0,0.0,50.0,13.4,104,117,
10,School Totals,200,.431,.425,.425,.137,35.7,60.0,46.8,48.1,8.7,3.8,9.3,100.0,97.1,101.4,
