,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Syracuse ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alexis Peterson,35,6,16,.375,4,9,.444,2,7,.286,4,5,.800,1,2,3,6,2,0,4,1,18
1,Brittney Sykes,33,6,15,.400,4,11,.364,2,4,.500,3,4,.750,2,2,4,1,1,0,1,2,17
2,Brianna Butler,33,4,13,.308,0,0,,4,13,.308,0,0,,1,5,6,4,1,1,1,1,12
3,Briana Day,29,3,4,.750,3,4,.750,0,0,,1,2,.500,4,11,15,1,1,0,1,3,7
4,Isabella Slim,7,1,1,1.000,0,0,,1,1,1.000,0,0,,1,1,2,0,1,0,0,0,3
6,Cornelia Fondren,28,5,9,.556,5,9,.556,0,0,,0,0,,3,4,7,3,0,2,1,2,10
7,Maggie Morrison,14,1,6,.167,0,1,.000,1,5,.200,0,0,,1,1,2,2,4,0,1,0,3
8,Bria Day,11,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,1,1,0,2,2
9,Taylor Ford,10,3,5,.600,1,2,.500,2,3,.667,0,0,,1,0,1,0,0,0,0,1,8
10,School Totals,200,30,71,.423,18,38,.474,12,33,.364,8,11,.727,15,29,44,17,11,4,9,12,80
