,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexis Peterson,35,.490,.438,.438,.313,3.1,7.4,5.0,29.6,3.2,0.0,18.0,29.9,106,88,
1,Brittney Sykes,33,.503,.467,.267,.267,6.6,7.8,7.1,5.3,1.7,0.0,5.6,25.4,118,92,
2,Brianna Butler,33,.462,.462,1.000,.000,3.3,19.6,10.7,19.3,1.7,4.5,7.1,20.0,118,87,
3,Briana Day,29,.707,.750,.000,.500,14.9,48.9,30.4,5.3,1.9,0.0,17.0,9.6,139,87,
4,Isabella Slim,7,1.500,1.500,1.000,.000,15.4,18.4,16.8,0.0,8.0,0.0,0.0,6.7,280,75,
6,Cornelia Fondren,28,.556,.556,.000,.000,11.6,18.4,14.7,18.8,0.0,10.6,10.0,16.8,129,86,
7,Maggie Morrison,14,.250,.250,.833,.000,7.7,9.2,8.4,21.1,16.0,0.0,14.3,23.6,78,56,
8,Bria Day,11,.500,.500,.000,.000,9.8,35.2,21.4,0.0,5.1,13.5,0.0,8.6,131,70,
9,Taylor Ford,10,.800,.800,.600,.000,10.8,0.0,5.9,0.0,0.0,0.0,0.0,23.6,168,97,
10,School Totals,200,.525,.507,.465,.155,40.5,93.5,64.7,56.7,15.5,14.8,10.6,100.0,112.7,83.1,
