,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lauren Cox,38,.631,.625,.125,.188,17.5,18.0,17.7,19.7,2.7,4.6,10.4,22.3,135,70,
1,DiDi Richards,38,.700,.700,.000,.300,14.0,18.0,16.1,21.2,8.1,0.0,20.9,16.5,131,62,
2,Kalani Brown,36,.563,.545,.000,.273,7.4,15.8,11.9,3.6,0.0,7.2,14.0,17.5,113,74,
3,Chloe Jackson,33,.438,.438,.063,.000,0.0,17.2,9.3,12.7,3.1,0.0,15.8,25.3,90,73,
4,Juicy Landrum,31,.278,.278,.444,.000,4.3,11.0,7.9,3.7,1.6,0.0,25.0,17.0,58,78,
6,Moon Ursin,10,.500,.500,.250,.000,0.0,0.0,0.0,0.0,5.1,0.0,33.3,26.3,67,73,
7,NaLyssa Smith,7,.750,.750,.000,.000,0.0,48.7,26.2,0.0,0.0,12.4,0.0,25.1,155,61,
8,Queen Egbo,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,85,
9,Honesty Scott-Grayson,1,1.053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2,250,85,
10,Caitlin Bickle,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,85,
11,Trinity Oliver,1,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,,26,
12,Aquira DeCosta,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,85,
13,School Totals,199,.558,.536,.114,.186,40.0,85.7,64.6,43.2,15.4,13.0,16.5,100.0,109.0,67.9,
