,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Rutgers ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Betnijah Laney,40,5,12,.417,1,6,.167,4,6,.667,3,6,.500,5,7,12,3,2,1,3,2,17
1,Kahleah Copper,37,7,12,.583,7,12,.583,0,0,,7,11,.636,3,5,8,1,1,0,4,3,21
2,Tyler Scaife,35,7,17,.412,7,14,.500,0,3,.000,7,8,.875,0,3,3,4,1,0,4,2,21
3,Briyona Canty,29,2,5,.400,1,4,.250,1,1,1.000,2,2,1.000,1,2,3,3,2,0,4,4,7
4,Ariel Butts,11,1,1,1.000,1,1,1.000,0,0,,0,0,,2,2,4,0,0,0,1,3,2
6,Rachel Hollivay,25,1,3,.333,1,3,.333,0,0,,0,0,,0,7,7,3,0,3,1,5,2
7,Cynthia Hernandez,11,2,4,.500,0,1,.000,2,3,.667,0,0,,0,0,0,0,0,0,1,3,6
8,Shrita Parker,8,1,1,1.000,1,1,1.000,0,0,,1,2,.500,0,3,3,1,0,0,1,1,3
9,Christa Evans,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,26,55,.473,19,42,.452,7,13,.538,20,29,.690,11,29,40,15,6,4,19,23,79
