,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Betnijah Laney,40,.572,.583,.500,.500,18.5,16.7,17.4,14.3,2.6,2.4,17.0,20.3,119,86,
1,Kahleah Copper,37,.610,.583,.000,.917,12.0,12.9,12.5,5.9,1.4,0.0,19.2,26.0,112,92,
2,Tyler Scaife,35,.505,.412,.176,.471,0.0,8.2,5.0,25.4,1.5,0.0,16.3,32.3,107,94,
3,Briyona Canty,29,.588,.500,.200,.400,5.1,6.6,6.0,17.8,3.6,0.0,40.5,15.7,90,90,
4,Ariel Butts,11,1.000,1.000,.000,.000,26.9,17.3,21.1,0.0,0.0,0.0,50.0,8.4,107,90,
6,Rachel Hollivay,25,.333,.333,.000,.000,0.0,26.7,16.2,19.7,0.0,11.7,25.0,7.4,92,81,
7,Cynthia Hernandez,11,.750,.750,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,116,100,
8,Shrita Parker,8,.769,1.000,.000,2.000,0.0,35.7,21.7,23.8,0.0,0.0,34.7,16.6,107,82,
9,Christa Evans,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,103,
10,School Totals,200,.574,.536,.236,.527,40.7,69.0,58.0,57.7,7.9,9.8,21.6,100.0,103.9,86.8,
