,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Allisha Gray,34,.659,.682,.273,.364,6.5,5.5,6.0,17.9,1.6,2.3,0.0,18.6,143,97,
1,Stephanie Mavunga,29,.357,.308,.000,.615,7.7,22.5,15.7,6.1,0.0,13.5,19.5,35.0,68,84,
2,Brittany Rountree,29,1.282,1.500,1.000,2.000,0.0,16.0,8.7,25.9,1.9,0.0,61.5,8.3,110,89,
3,Latifah Coleman,28,.581,.636,.182,.364,0.0,10.0,5.4,15.9,3.8,0.0,13.6,26.1,100,90,
4,N'Dea Bryant,24,.576,.500,.000,.333,4.6,15.5,10.5,0.0,0.0,3.3,0.0,14.2,127,93,
6,Jessica Washington,18,.833,.833,.667,.000,12.3,0.0,5.6,18.9,3.0,0.0,40.0,13.8,109,98,
7,Danielle Butts,16,.286,.286,.000,.000,13.9,5.8,9.5,10.9,6.7,0.0,12.5,24.8,71,86,
8,Jamie Cherry,11,.500,.500,.333,.000,0.0,8.5,4.6,44.8,9.8,0.0,50.0,27.0,67,79,
9,Hillary Summers,11,.500,.500,.000,.000,0.0,8.5,4.6,14.9,4.9,0.0,0.0,9.0,119,89,
10,School Totals,200,.534,.526,.158,.351,25.0,55.8,41.8,64.3,13.5,13.7,18.4,100.0,95.9,87.8,
