,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sam Thomas,36,.625,.625,.667,.000,2.9,4.0,3.4,10.8,3.3,0.0,14.3,20.4,99,97,
1,Bendu Yeaney,30,.669,.643,.286,.143,0.0,14.3,6.1,22.9,0.0,0.0,21.2,16.5,101,101,
2,Cate Reese,30,.333,.333,.556,.000,3.5,19.0,10.1,20.5,0.0,3.2,25.0,21.0,57,97,
3,Shaina Pellington,29,.151,.111,.111,.222,3.6,14.8,8.4,26.5,4.0,0.0,16.8,21.5,42,92,
4,Lauren Ware,27,.127,.000,.000,.667,11.7,21.2,15.7,17.4,0.0,3.5,20.5,9.5,57,96,
6,Taylor Chavez,15,.288,.250,1.000,.333,0.0,0.0,0.0,55.8,0.0,0.0,0.0,24.1,79,105,
7,Helena Pueyo,8,1.500,1.500,1.000,.000,0.0,17.9,7.6,41.7,7.3,11.9,66.7,19.7,61,75,
8,Gisela Sanchez,8,.300,.300,.200,.000,13.2,17.9,15.2,0.0,0.0,0.0,0.0,32.9,68,100,
9,Koi Love,6,.000,.000,.000,.000,0.0,71.4,30.3,0.0,9.8,0.0,33.3,52.6,0,63,
10,Madison Conner,5,.000,.000,1.000,.000,21.1,0.0,12.1,0.0,0.0,0.0,0.0,21.0,20,104,
11,Ariyah Copeland,3,,,,,0.0,47.6,20.2,0.0,0.0,0.0,,0.0,,91,
12,Derin Erdogan,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,105,
13,School Totals,200,.361,.347,.458,.119,21.1,75.0,43.9,82.4,8.8,7.1,18.3,100.0,66.2,92.6,
