,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Skylar Diggins,42,4,14,.286,2,11,.182,2,3,.667,0,0,,1,4,5,4,6,2,2,2,10
1,Melissa Lechlitner,41,10,14,.714,10,13,.769,0,1,.000,2,3,.667,0,2,2,3,2,0,1,1,22
2,Ashley Barlow,37,3,6,.500,2,4,.500,1,2,.500,6,6,1.000,0,2,2,1,2,0,2,1,13
3,Lindsay Schrader,34,8,16,.500,8,16,.500,0,0,,3,4,.750,2,6,8,3,1,0,0,3,19
4,Erica Williamson,21,2,3,.667,2,3,.667,0,0,,0,0,,1,3,4,1,0,1,3,2,4
6,Devereaux Peters,16,0,1,.000,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,2,3,0
7,Becca Bruszewski,16,0,4,.000,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,1,0,2,0
8,Natalie Novosel,12,0,2,.000,0,1,.000,0,1,.000,4,4,1.000,0,1,1,1,0,1,1,0,4
9,Brittany Mallory,6,0,3,.000,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0
10,School Totals,225,27,63,.429,24,55,.436,3,8,.375,15,17,.882,6,22,28,14,11,5,11,14,72
