,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Oklahoma,68.1,0.479,17.5,38.9,0.143,100.0
1,Notre Dame,68.1,0.452,13.4,18.8,0.238,93.5
