,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Notre Dame,74.4,0.403,16.3,15.2,0.129,78.4
1,Connecticut,74.4,0.493,14.9,48.8,0.096,106.8
