,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kayla McBride,39,8,18,.444,6,12,.500,2,6,.333,3,4,.750,0,5,5,2,1,0,4,4,21
1,Jewell Loyd,35,4,15,.267,2,11,.182,2,4,.500,3,4,.750,2,4,6,2,1,1,1,1,13
2,Lindsay Allen,29,1,5,.200,1,3,.333,0,2,.000,0,0,,1,2,3,5,2,0,1,1,2
3,Taya Reimer,28,3,5,.600,3,5,.600,0,0,,0,0,,1,3,4,1,0,3,2,2,6
4,Ariel Braker,19,1,2,.500,1,2,.500,0,0,,0,0,,0,4,4,0,1,0,1,4,2
6,Michaela Mabrey,24,4,10,.400,2,4,.500,2,6,.333,0,0,,0,1,1,2,0,0,3,0,10
7,Madison Cable,14,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,1,2,3,2,1,0,0,0,2
8,Markisha Wright,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,1,2,0
9,Whitney Holloway,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Kristina Nelson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Hannah Huffman,0,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,0,2
12,School Totals,200,22,62,.355,16,43,.372,6,19,.316,8,10,.800,5,21,26,15,7,4,13,14,58
