,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,St. John's ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Frerking,36,.251,.273,.455,.182,0.0,26.7,11.9,28.2,3.1,0.0,14.4,18.2,68,97,
1,Janiah McKay,33,.712,.714,.143,.429,0.0,9.7,4.3,30.1,5.1,3.4,15.3,28.1,127,94,
2,Brandy Montgomery,33,.344,.344,.313,.000,7.8,9.7,8.7,11.6,0.0,0.0,11.1,25.8,79,110,
3,Tra'Cee Tanner,27,.377,.286,.000,.286,14.3,29.6,21.2,6.2,4.1,4.1,38.8,22.5,60,90,
4,Jazmine Jones,26,.660,.857,.000,.857,14.9,6.2,11.0,17.3,6.4,0.0,9.4,19.3,119,93,
6,Erica Sanders,19,1.026,1.000,.000,2.000,27.2,0.0,15.0,9.2,5.9,0.0,21.0,11.8,168,96,
7,Jessica Jones,13,.000,.000,.000,2.000,0.0,12.3,5.5,0.0,0.0,8.5,34.7,10.5,0,103,
8,Khady Dieng,9,,,,,0.0,17.8,7.9,16.5,6.2,12.3,100.0,10.5,18,82,
9,Cabriana Capers,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,113,
10,School Totals,200,.416,.491,.207,.379,38.7,72.0,53.6,63.0,18.1,11.1,19.9,100.0,79.2,94.4,
