,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Aaliyah Lewis,40,.730,.500,.000,1.500,4.0,6.5,5.4,19.0,1.4,0.0,64.4,12.1,78,83,
1,Danaejah Grant,38,.598,.632,.316,.211,12.6,10.2,11.3,9.2,1.5,0.0,12.6,32.6,112,81,
2,Aliyyah Handford,29,.457,.400,.000,.200,0.0,13.3,7.4,25.1,3.8,0.0,47.9,37.5,57,76,
3,Sandra Udobi,16,.759,.667,.000,.667,10.0,24.2,17.9,14.7,0.0,0.0,0.0,12.6,177,80,
4,Imani Littleton,15,1.000,1.000,.000,.000,10.7,25.8,19.0,0.0,0.0,0.0,0.0,7.0,208,80,
6,Akina Wellere,27,.252,.300,.600,.400,0.0,9.6,5.3,14.4,0.0,0.0,40.5,19.1,45,83,
7,Jade Walker,21,.500,.500,.250,.000,7.6,0.0,3.4,0.0,0.0,0.0,0.0,9.9,116,86,
8,Crystal Simmons-Cozar,14,.000,.000,.000,.000,0.0,27.6,15.3,0.0,0.0,0.0,66.7,11.2,0,78,
9,School Totals,200,.652,.533,.217,.283,28.0,61.3,46.4,50.0,5.6,0.0,32.4,100.0,94.4,79.2,
