,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. John's ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Aaliyah Lewis,40,1,2,.500,1,2,.500,0,0,,3,3,1.000,1,2,3,4,1,0,6,2,5
1,Danaejah Grant,38,10,19,.526,6,13,.462,4,6,.667,1,4,.250,3,3,6,1,1,0,3,3,25
2,Aliyyah Handford,29,4,10,.400,4,10,.400,0,0,,2,2,1.000,0,3,3,3,2,0,10,4,10
3,Sandra Udobi,16,2,3,.667,2,3,.667,0,0,,2,2,1.000,1,3,4,1,0,0,0,0,6
4,Imani Littleton,15,2,2,1.000,2,2,1.000,0,0,,0,0,,1,3,4,0,0,0,0,0,4
6,Akina Wellere,27,1,5,.200,0,2,.000,1,3,.333,0,2,.000,0,2,2,2,0,0,4,5,3
7,Jade Walker,21,2,4,.500,2,3,.667,0,1,.000,0,0,,1,0,1,0,0,0,0,3,4
8,Crystal Simmons-Cozar,14,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,2,2,0
9,School Totals,200,22,46,.478,17,36,.472,5,10,.500,8,13,.615,7,19,26,11,4,0,25,19,68
