,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Courtney Ward,34,.730,.643,.714,.571,0.0,8.4,5.2,20.9,0.0,0.0,25.5,16.6,130,76,
1,Christian Hunnicutt,28,.576,.667,.500,.333,5.5,6.8,6.3,32.9,4.1,0.0,12.7,13.5,132,67,
2,Alexa Deluzio,28,.333,.333,.222,.000,0.0,10.2,6.3,13.2,2.1,0.0,25.0,20.6,68,71,
3,Cierra Bravard,27,.664,.643,.000,.500,22.8,31.7,28.3,11.7,2.1,0.0,14.9,35.7,126,60,
4,Natasha Howard,25,.253,.167,.167,.667,24.6,22.9,23.5,6.6,2.3,0.0,27.9,20.7,66,63,
6,Tay'ler Mingo,19,.862,1.000,.000,4.000,8.1,10.0,9.3,8.8,0.0,0.0,26.6,9.5,141,75,
7,Chasity Clayton,16,.250,.250,.000,.000,0.0,41.7,25.7,0.0,0.0,0.0,0.0,12.0,72,59,
8,Chelsea Davis,13,.630,.571,.000,1.000,23.7,22.0,22.6,0.0,0.0,0.0,16.6,44.6,119,70,
9,Olivia Bresnahan,6,1.000,1.000,.000,.000,0.0,0.0,0.0,34.5,0.0,0.0,0.0,8.0,205,81,
10,Leonor Rodriguez,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,81,
11,Lauren Coleman,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,81,
12,School Totals,200,.556,.518,.200,.509,46.2,83.3,69.1,57.7,7.2,0.0,19.0,100.0,110.1,66.7,
