,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,George Washington,72.4,0.311,12.7,14.6,0.061,62.5
1,Ohio State,72.4,0.602,16.9,40.7,0.271,120.8
