,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Purdue ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Moses,35,3,12,.250,1,5,.200,2,7,.286,3,3,1.000,1,0,1,3,0,0,3,4,11
1,Liza Clemons,27,4,8,.500,4,8,.500,0,0,,1,2,.500,0,2,2,1,1,0,1,2,9
2,April Wilson,27,2,5,.400,1,2,.500,1,3,.333,1,2,.500,0,4,4,4,2,0,5,3,6
3,Camille Redmon,19,1,2,.500,1,2,.500,0,0,,0,0,,2,3,5,1,0,3,2,2,2
4,Dee Dee Williams,18,0,8,.000,0,6,.000,0,2,.000,1,2,.500,1,2,3,1,1,0,2,1,1
6,Whitney Bays,30,8,17,.471,8,17,.471,0,0,,5,8,.625,6,7,13,2,1,1,4,4,21
7,Bridget Perry,22,2,3,.667,0,1,.000,2,2,1.000,1,2,.500,0,1,1,0,4,0,1,3,7
8,Hayden Hamby,18,2,5,.400,2,3,.667,0,2,.000,0,0,,3,2,5,1,0,0,0,3,4
9,Torrie Thornton,4,1,1,1.000,1,1,1.000,0,0,,3,4,.750,0,2,2,1,0,0,0,0,5
10,Joslyn Massey,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,23,61,.377,18,45,.400,5,16,.313,15,23,.652,13,23,36,14,9,4,18,22,66
