,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Purdue ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittney Martin,38,.482,.438,.000,.625,12.4,39.2,27.3,0.0,2.7,0.0,4.7,26.2,109,74,
1,Liz Donohoe,36,.637,.563,.500,.375,3.3,5.2,4.3,11.4,1.5,4.9,17.7,14.6,117,92,
2,Tiffany Bias,27,.354,.250,.125,.500,0.0,3.4,1.9,49.3,1.9,0.0,33.9,25.4,70,94,
3,LaShawn Jones,26,.649,.667,.000,.778,18.1,28.6,24.0,10.4,0.0,0.0,19.9,27.0,113,85,
4,Kendra Suttles,26,.200,.200,.200,.000,4.5,0.0,2.0,0.0,0.0,3.4,28.6,12.5,39,98,
6,Roshunda Johnson,28,.625,.556,.444,.889,0.0,3.3,1.9,23.4,7.5,3.2,7.4,22.4,133,81,
7,Brittany Atkins,15,.000,.000,.000,.000,0.0,12.4,6.9,11.1,0.0,0.0,50.0,6.2,24,94,
8,Katelyn Loecker,4,,,,,29.4,0.0,13.0,0.0,13.1,0.0,100.0,11.6,41,71,
9,School Totals,200,.513,.455,.179,.571,32.4,69.8,53.2,58.3,11.7,8.9,18.3,100.0,94.8,85.7,
