,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alex Bentley,39,.590,.536,.143,.571,0.0,5.9,2.8,25.9,3.8,1.8,14.6,23.0,115,97,
1,Maggie Lucas,38,.553,.471,.412,.471,2.8,9.0,5.8,5.4,0.0,1.8,12.8,27.0,108,104,
2,Zhaque Gray,34,.628,.636,.455,.182,3.1,10.1,6.4,11.8,1.4,0.0,14.4,17.8,117,101,
3,Nikki Greene,29,.487,.333,.000,.778,14.5,19.7,17.0,0.0,1.7,7.3,14.2,21.2,105,92,
4,Mia Nickson,19,.290,.000,.000,.800,22.2,12.0,17.3,15.6,0.0,0.0,0.0,15.5,109,103,
6,Ariel Edwards,18,.468,.500,.143,.143,0.0,25.4,12.2,0.0,0.0,0.0,21.2,22.9,74,98,
7,Tori Waldner,7,,,,,0.0,0.0,0.0,0.0,7.0,0.0,100.0,6.2,0,93,
8,Talia East,7,.000,.000,.000,.000,0.0,49.0,23.5,0.0,0.0,0.0,0.0,6.2,0,88,
9,Marisa Wolfe,6,1.017,1.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,217,109,
10,Gizelle Studevent,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,109,
11,School Totals,200,.533,.462,.231,.477,26.3,62.9,43.8,37.0,7.3,8.8,14.0,100.0,103.7,93.9,
