,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Creighton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tatum Rembao,30,1,5,.200,1,4,.250,0,1,.000,0,2,.000,1,2,3,6,0,0,3,2,2
1,Emma Ronsiek,29,1,6,.167,1,4,.250,0,2,.000,0,0,,1,1,2,3,0,0,1,0,2
2,Lauren Jensen,26,5,15,.333,4,11,.364,1,4,.250,1,1,1.000,0,1,1,0,0,0,1,2,12
3,Payton Brotzki,20,2,6,.333,1,3,.333,1,3,.333,0,0,,0,1,1,2,0,0,2,3,5
4,Carly Bachelor,17,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,2
6,Rachael Saunders,24,3,8,.375,1,5,.200,2,3,.667,0,2,.000,1,3,4,2,0,0,0,4,8
7,Morgan Maly,23,3,7,.429,1,1,1.000,2,6,.333,0,0,,0,1,1,0,0,0,2,3,8
8,Mallory Brake,11,1,2,.500,1,2,.500,0,0,,0,0,,0,3,3,0,0,0,0,3,2
9,Molly Mogensen,9,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,3,1,0,1,1,2
10,Jayme Horan,8,3,4,.750,2,2,1.000,1,2,.500,0,0,,1,0,1,0,2,0,1,1,7
11,Chloe Dworak,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,21,56,.375,14,35,.400,7,21,.333,1,5,.200,4,13,17,17,3,0,11,20,50
