,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Diamond DeShields,37,8,21,.381,6,12,.500,2,9,.222,2,4,.500,4,6,10,5,1,1,5,3,20
1,Jaime Nared,35,4,14,.286,3,10,.300,1,4,.250,5,7,.714,4,5,9,6,0,1,4,1,14
2,Bashaara Graves,33,3,8,.375,3,8,.375,0,0,,5,6,.833,2,3,5,1,1,0,2,4,11
3,Mercedes Russell,31,3,5,.600,3,5,.600,0,0,,1,2,.500,4,3,7,0,0,0,1,1,7
4,Te'a Cooper,26,3,4,.750,1,1,1.000,2,3,.667,0,0,,2,1,3,0,1,0,5,4,8
6,Andraya Carter,17,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,2,1,1,2,3,0
7,Kortney Dunbar,7,1,5,.200,0,0,,1,5,.200,0,0,,1,0,1,0,0,0,0,0,3
8,Meme Jackson,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,2
9,Nia Moore,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
10,Alexa Middleton,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
11,School Totals,200,24,61,.393,18,39,.462,6,22,.273,13,19,.684,19,21,40,15,4,3,21,17,67
