,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Duke ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine Thomas,36,5,16,.313,4,12,.333,1,4,.250,4,4,1.000,0,5,5,1,3,0,4,2,15
1,Joy Cheek,32,3,7,.429,3,5,.600,0,2,.000,2,2,1.000,2,3,5,1,1,1,5,4,8
2,Karima Christmas,31,2,6,.333,2,5,.400,0,1,.000,5,5,1.000,2,4,6,1,1,0,2,3,9
3,Keturah Jackson,31,4,5,.800,4,5,.800,0,0,,0,0,,2,0,2,1,3,0,0,3,8
4,Krystal Thomas,22,2,3,.667,2,3,.667,0,0,,2,3,.667,2,1,3,1,1,2,4,2,6
6,Bridgette Mitchell,27,6,11,.545,6,8,.750,0,3,.000,0,0,,2,4,6,0,3,0,3,1,12
7,Allison Vernerey,15,1,4,.250,1,4,.250,0,0,,0,2,.000,0,2,2,0,0,0,0,1,2
8,Shay Selby,6,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,0,0
9,School Totals,200,23,52,.442,22,42,.524,1,10,.100,13,16,.813,10,20,30,5,13,3,19,16,60
