,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kentucky ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Samarie Walker,32,5,11,.455,5,11,.455,0,0,,4,4,1.000,3,3,6,0,1,1,2,1,14
1,Jennifer O'Neill,28,5,10,.500,3,5,.600,2,5,.400,0,0,,0,2,2,4,5,0,3,2,12
2,A'dia Mathies,28,0,5,.000,0,5,.000,0,0,,5,6,.833,0,3,3,1,1,0,1,2,5
3,DeNesha Stallworth,27,8,13,.615,7,10,.700,1,3,.333,1,1,1.000,3,8,11,2,3,2,5,2,18
4,Kastine Evans,20,1,6,.167,1,6,.167,0,0,,0,0,,2,1,3,1,1,1,0,0,2
6,Bria Goss,18,2,5,.400,2,5,.400,0,0,,0,0,,1,3,4,0,1,0,1,0,4
7,Janee Thompson,13,0,2,.000,0,2,.000,0,0,,2,2,1.000,1,1,2,1,1,0,1,1,2
8,Azia Bishop,12,2,3,.667,2,3,.667,0,0,,0,2,.000,0,2,2,0,1,0,1,3,4
9,Bernisha Pinkett,12,0,3,.000,0,1,.000,0,2,.000,0,0,,2,0,2,1,0,0,3,0,0
10,Jelleah Sidney,9,0,2,.000,0,1,.000,0,1,.000,0,0,,2,1,3,0,2,0,2,0,0
11,Brittany Henderson,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,School Totals,200,23,60,.383,20,49,.408,3,11,.273,12,15,.800,14,25,39,10,16,4,19,11,61
