,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Samarie Walker,32,.543,.455,.000,.364,11.4,11.7,11.5,0.0,1.7,5.0,13.6,21.6,114,67,
1,Jennifer O'Neill,28,.600,.600,.500,.000,0.0,8.9,4.4,36.0,10.0,0.0,23.1,21.7,109,50,
2,A'dia Mathies,28,.318,.000,.000,1.200,0.0,13.4,6.6,6.2,2.0,0.0,11.6,14.4,83,67,
3,DeNesha Stallworth,27,.668,.654,.231,.077,13.5,37.0,25.1,26.6,6.2,11.9,27.1,31.9,105,43,
4,Kastine Evans,20,.167,.167,.000,.000,12.1,6.3,9.2,9.5,2.8,8.0,0.0,14.0,69,66,
6,Bria Goss,18,.400,.400,.000,.000,6.7,20.8,13.7,0.0,3.1,0.0,16.7,15.6,82,63,
7,Janee Thompson,13,.339,.000,.000,1.000,9.3,9.6,9.5,13.4,4.3,0.0,25.8,13.9,81,63,
8,Azia Bishop,12,.506,.667,.000,.667,0.0,20.8,10.3,0.0,4.7,0.0,20.5,19.0,78,54,
9,Bernisha Pinkett,12,.000,.000,.667,.000,20.2,0.0,10.3,14.5,0.0,0.0,50.0,23.4,20,78,
10,Jelleah Sidney,9,.000,.000,.500,.000,26.9,13.9,20.5,0.0,12.4,0.0,50.0,20.8,17,44,
11,Brittany Henderson,1,,,,,0.0,100.0,61.5,0.0,0.0,0.0,,0.0,,30,
12,School Totals,200,.454,.408,.183,.250,42.4,78.1,60.0,43.5,22.2,16.0,22.1,100.0,84.7,56.9,
