,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Navy,71.7,0.383,32.0,21.9,0.106,56.9
1,Kentucky,71.7,0.408,22.1,42.4,0.2,84.7
