,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ashley Owusu,32,.733,.714,.071,.357,5.0,6.3,5.8,29.4,0.0,0.0,5.8,26.4,162,109,
1,Diamond Miller,28,.800,.750,.417,.417,5.7,14.3,11.0,16.1,5.7,2.7,17.4,30.2,146,90,
2,Angel Reese,27,.522,.417,.000,.417,17.8,22.2,20.5,4.8,0.0,2.8,6.6,27.6,130,98,
3,Katie Benzan,25,.950,.938,.875,.250,0.0,8.0,4.9,10.7,2.1,0.0,10.1,19.4,180,103,
4,Chloe Bibby,23,.917,.917,.667,.000,7.0,13.0,10.7,11.2,2.3,0.0,0.0,12.8,201,99,
6,Mimi Collins,27,.500,.500,.333,.000,11.9,18.5,16.0,0.0,2.0,2.8,0.0,10.9,133,96,
7,Shyanne Sellers,26,.400,.400,.200,.000,12.3,15.4,14.2,17.6,2.0,0.0,37.5,15.1,94,99,
8,Taisiya Kozlova,9,,,,,0.0,11.1,6.8,11.7,0.0,0.0,100.0,5.5,53,106,
9,Emma Chardon,3,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,200,112,
10,School Totals,200,.708,.672,.313,.266,40.0,67.5,56.9,50.0,9.2,5.7,12.2,100.0,134.2,93.4,
