,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Northern Iowa,72.6,0.31,21.2,22.5,0.138,60.3
1,Nebraska,72.6,0.508,12.1,30.0,0.344,113.7
