,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Vanderbilt ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine Lister,31,3,9,.333,0,3,.000,3,6,.500,4,4,1.000,0,1,1,1,1,0,2,1,13
1,Jence Rhoads,29,3,10,.300,3,10,.300,0,0,,0,0,,2,2,4,6,0,0,2,0,6
2,Elan Brown,28,3,7,.429,1,2,.500,2,5,.400,0,0,,1,1,2,1,5,1,2,2,8
3,Hannah Tuomi,23,2,2,1.000,2,2,1.000,0,0,,0,0,,0,0,0,2,0,0,3,3,4
4,Tiffany Clarke,19,2,5,.400,2,5,.400,0,0,,0,0,,0,2,2,0,0,1,2,2,4
6,Gabby Smith,30,4,6,.667,2,2,1.000,2,4,.500,1,1,1.000,2,1,3,2,2,0,2,2,11
7,Stephanie Holzer,21,5,10,.500,5,10,.500,0,0,,0,0,,1,3,4,2,2,1,1,4,10
8,Christina Foggie,15,3,8,.375,3,5,.600,0,3,.000,0,1,.000,0,0,0,1,2,0,0,1,6
9,Angela Puleo,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,25,57,.439,18,39,.462,7,18,.389,5,6,.833,6,10,16,15,12,3,14,15,62
