,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Lister,31,.596,.500,.667,.444,0.0,6.8,2.6,6.1,1.9,0.0,15.7,22.4,105,129,
1,Jence Rhoads,29,.300,.300,.000,.000,8.9,14.5,11.0,39.7,0.0,0.0,16.7,22.5,82,132,
2,Elan Brown,28,.571,.571,.714,.000,4.6,7.5,5.7,6.9,10.6,4.6,22.2,17.5,91,107,
3,Hannah Tuomi,23,1.000,1.000,.000,.000,0.0,0.0,0.0,16.2,0.0,0.0,60.0,11.8,78,136,
4,Tiffany Clarke,19,.400,.400,.000,.000,0.0,22.2,8.4,0.0,0.0,6.8,28.6,20.0,54,128,
6,Gabby Smith,30,.849,.833,.667,.167,8.6,7.0,8.0,13.6,4.0,0.0,23.7,15.3,131,124,
7,Stephanie Holzer,21,.500,.500,.000,.000,6.1,30.1,15.2,24.6,5.7,6.1,9.1,28.5,99,112,
8,Christina Foggie,15,.354,.375,.375,.125,0.0,0.0,0.0,15.7,7.9,0.0,0.0,30.6,78,117,
9,Angela Puleo,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,136,
10,School Totals,200,.518,.500,.316,.105,19.4,52.6,32.0,60.0,17.9,9.7,19.0,100.0,92.5,120.9,
