,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tiffany Mitchell,38,.606,.542,.250,.500,3.5,5.5,4.6,38.5,1.5,0.0,25.5,28.2,104,102,
1,Aleighsa Welch,32,.255,.167,.000,1.333,8.3,16.4,12.9,13.3,1.8,2.6,17.4,19.6,66,95,
2,Asia Dozier,23,1.500,1.500,1.000,.000,0.0,0.0,0.0,28.6,5.1,0.0,50.0,4.7,143,97,
3,Elem Ibiam,11,1.000,1.000,.000,.000,0.0,19.1,10.7,0.0,0.0,7.4,50.0,9.9,70,94,
4,Khadijah Sessions,11,.000,.000,.500,.000,24.2,9.6,16.0,36.4,0.0,0.0,33.3,14.9,69,104,
6,Tina Roy,29,.708,.750,1.000,.125,0.0,18.1,10.1,0.0,0.0,0.0,0.0,15.9,131,100,
7,Alaina Coates,27,.610,.400,.000,1.000,9.9,31.2,21.8,0.0,0.0,3.0,12.2,33.1,122,92,
8,Olivia Gaines,14,.606,.750,1.000,.500,9.5,15.0,12.6,33.3,0.0,0.0,0.0,9.5,150,101,
9,A'ja Wilson,10,.678,.500,.000,1.000,0.0,21.1,11.8,0.0,0.0,16.3,41.0,26.6,79,86,
10,Bianca Cuevas-Moore,5,.500,.500,.500,.000,0.0,21.1,11.8,0.0,0.0,0.0,33.3,32.7,58,99,
11,School Totals,200,.565,.511,.348,.609,26.7,73.7,52.9,70.0,5.9,10.2,20.2,100.0,98.5,95.6,
