,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,California ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Adrienne Webb,37,.625,.625,.250,.000,0.0,3.0,1.5,17.6,1.4,0.0,20.0,18.3,104,103,
1,Theresa Plaisance,35,.368,.278,.111,.278,13.1,25.4,19.3,5.6,1.5,0.0,12.9,29.9,80,93,
2,Shanece McKinney,34,.500,.500,.000,.000,6.7,9.8,8.3,0.0,0.0,12.5,0.0,8.0,116,98,
3,Bianca Lutley,32,.228,.200,.200,.200,3.6,24.3,14.1,16.0,0.0,0.0,21.6,19.6,52,96,
4,Danielle Ballard,22,.543,.545,.091,.364,5.2,5.1,5.1,12.0,2.3,0.0,19.0,32.3,92,100,
6,Jeanne Kenney,26,.302,.222,.444,.222,4.4,4.3,4.3,26.8,0.0,0.0,23.3,22.3,66,105,
7,Derreyal Youngblood,9,,,,,12.7,37.0,25.0,0.0,0.0,0.0,100.0,5.0,34,90,
8,Anne Pedersen,5,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,200,107,
9,School Totals,200,.430,.396,.179,.194,28.6,66.7,47.9,46.2,3.8,10.6,17.9,100.0,80.8,93.6,
