,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisiana State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adrienne Webb,37,7,12,.583,6,9,.667,1,3,.333,0,0,,0,1,1,3,1,0,3,4,15
1,Theresa Plaisance,35,5,18,.278,5,16,.313,0,2,.000,5,5,1.000,4,8,12,1,1,0,3,5,15
2,Shanece McKinney,34,3,6,.500,3,6,.500,0,0,,0,0,,2,3,5,0,0,5,0,1,6
3,Bianca Lutley,32,2,10,.200,2,8,.250,0,2,.000,1,2,.500,1,7,8,3,0,0,3,4,5
4,Danielle Ballard,22,6,11,.545,6,10,.600,0,1,.000,2,4,.500,1,1,2,1,1,0,3,4,14
6,Jeanne Kenney,26,2,9,.222,2,5,.400,0,4,.000,2,2,1.000,1,1,2,4,0,0,3,5,6
7,Derreyal Youngblood,9,0,0,,0,0,,0,0,,0,0,,1,3,4,0,0,0,1,2,0
8,Anne Pedersen,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2
9,School Totals,200,26,67,.388,25,55,.455,1,12,.083,10,13,.769,10,24,34,12,3,5,16,26,63
