,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Syracuse ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sarah Nelson,37,.902,.875,.500,.375,6.8,14.6,11.0,16.0,0.0,2.8,17.7,15.9,151,93,
1,McKenzie Fujan,36,.860,.846,.769,.154,10.4,6.0,8.1,10.0,5.2,0.0,17.8,24.4,136,89,
2,Marissa Janning,32,.360,.250,.833,.333,19.5,6.8,12.7,42.9,0.0,0.0,30.4,32.1,85,100,
3,Ally Jensen,29,.000,.000,1.000,.000,4.3,14.9,10.0,27.6,0.0,0.0,16.7,10.8,58,94,
4,Alyssa Kamphaus,13,.127,.000,.000,.667,9.6,24.9,17.8,0.0,0.0,0.0,20.5,19.5,35,84,
6,Carli Tritz,27,.500,.500,.571,.000,4.6,16.0,10.7,28.6,0.0,0.0,30.0,19.3,88,92,
7,Jordan Garrison,12,.000,.000,1.000,.000,10.4,9.0,9.7,0.0,5.2,0.0,0.0,8.7,25,86,
8,Alexis Akin-Otiko,8,.250,.250,.000,.000,0.0,0.0,0.0,33.3,0.0,0.0,20.0,32.5,61,106,
9,Sammy Jensen,6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,105,
10,School Totals,200,.506,.464,.655,.200,43.8,56.8,50.7,85.0,6.3,2.6,22.0,100.0,95.3,87.5,
