,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Skylar Diggins,38,5,11,.455,5,10,.500,0,1,.000,6,7,.857,1,3,4,5,3,0,7,2,16
1,Jewell Loyd,36,5,11,.455,3,8,.375,2,3,.667,2,2,1.000,0,3,3,3,0,0,2,1,14
2,Kayla McBride,35,10,21,.476,6,14,.429,4,7,.571,4,4,1.000,1,1,2,1,2,0,1,4,28
3,Natalie Achonwa,33,3,9,.333,3,9,.333,0,0,,5,6,.833,8,6,14,2,0,0,3,2,11
4,Ariel Braker,22,2,5,.400,2,5,.400,0,0,,1,2,.500,4,5,9,3,2,0,0,3,5
6,Madison Cable,12,0,2,.000,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,1,1,1,0
7,Kaila Turner,11,0,6,.000,0,2,.000,0,4,.000,0,0,,1,1,2,1,0,0,1,1,0
8,Markisha Wright,8,0,2,.000,0,2,.000,0,0,,0,0,,2,0,2,0,0,1,0,0,0
9,Whitney Holloway,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Hannah Huffman,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,Michaela Mabrey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,25,67,.373,19,51,.373,6,16,.375,18,21,.857,19,20,39,15,7,2,15,14,74
